Product Class,GL Description,Category,Subcategory,ASIN,Item Description,Qty,Unit Retail,Ext. Retail,EAN,LPN,UPC,Brand,Color,Model
Consumer Electronics,Electronics,Electronics,Electronics,B0D5HFQ7SB,"Giantwatt 40V 6.0Ah Replacement Battery for Ryobi 40 Volt Batteries Compatible with Original Charger, Cordless Power Tools and Lawn Mower OP4026 OP40201 OP4030 OP4040 OP4050 OP4060 (1 PC)",1,47.99,47.99,,,,Giantwatt,,
Consumer Electronics,Wireless,Wireless,Wireless,B0D72WZBFW,"Lamcase for iPhone 13 Case/iPhone 14 Case,with Magnetic Invisible Stand [Military Drop Protection] [Compatible with MagSafe] Shockproof Slim Translucent Anti-Slip with 2 Screen Protector,Deep Purple",2,23.99,47.98,,,,Lamcase,Deep Purple,
Consumer Electronics,Wireless,Wireless Cases,Cases,B0D22C8QG4,"Caka for Moto G Stylus 5G 2024 Case, [Slide Camera Cover] [360°Rotated Kickstand Ring] [HD Screen Protector] Militray-Grade Hard Protective Cover with Glass for Motorola Moto G Stylus 5G 2024 - Black",3,15.99,47.97,,,,Caka,Black,
Consumer Electronics,Wireless,Wireless Cases,Cases,B0D22G2JNP,"Caka for Moto G Stylus 5G 2024 Case, [Slide Camera Cover] [360°Rotated Kickstand Ring] [HD Screen Protector] Militray-Grade Hard Protective Cover with Glass for Motorola Moto G Stylus 5G 2024 - Blue",3,15.99,47.97,,,,Caka,Blue,Moto G Stylus 5G
Consumer Electronics,Electronics,Electronics,Electronics,B0DTCS8KJF,"HOOKMEMO Silicone Material airpods 4 case,owl Design (Green)",3,15.99,47.97,,,,HOOKMEMO,green,
Consumer Electronics,Wireless,Wireless Accessories,Cases,B0CLNPG5KS,"AirPods Pro 2nd Generation Case,Filoto Cassette Tape Case 360Full Protection, Soft Silicone Skin Shock-Absorbing Suitable for Travel and Daily Life, Lanyard Included, Airpod Cleaner Pen,Pink",3,15.99,47.97,,,,Filoto,Cinnamon Powder,
Consumer Electronics,Wireless,Wireless Cases,Cases,B0D9VMQNKY,"Maxdara for iPhone 14 Case/iPhone 13 Case Compatible with MagSafe, Magnetic Cover with Camera Cover Stand & Screen Protector, Green",3,15.99,47.97,,,,Maxdara,Green,
Consumer Electronics,Electronics,Wireless Cases,Cases,B0B1WMLNB5,"Dexnor for iPhone 13 Case for iPhone 14 Case with Screen Protector, 360 Full Body Protective Shockproof Defender Dual Layer Heavy Duty Hard Bumper Cover Case for iPhone 13/14 6.1"" Purple",3,15.67,47.01,6.97229E+12,,,Dexnor,Purple,Iphone 13
Consumer Electronics,PC,PC,PC,B0DKNHVN5J,"Sanyetral Premium PU Leather Two Angles Stand Cover with Pen Holder and Auto Sleep/Wake, Not fit Nook Kobo Remarkable -Pink",1,46.99,46.99,,,,Sanyetral,Pink,
Consumer Electronics,PC,PC,PC,B0BXX1P8TZ,"Case for iPad Pro 11 Inch 3rd/2nd/1st Generation 2021/2020/2018,with Built-in Pencil Holder and Screen Protector 360° Rotatable Hand Strap Kickstand,Fit iPad Air 4/5 -Purple+Mint Green",1,45.99,45.99,,,,Wangyue,Purple Mint,
Consumer Electronics,PC,PC,PC,B0BXXSZND2,"Case for iPad 10th Generation 10.9 inch 2022, with Pencil Holder Kickstand, Heavy Duty Shockproof Rugged Protective Cover,360° Rotate Hand Strap/Stand",1,45.99,45.99,,,,Wangyue,Rose Pink,
Consumer Electronics,Camera,Camera,Camera,B0BV1ZNK3J,SJOLOON Mother's Day Backdrop Mom Background Red Rose Flowers Backdrop for Mother Day Party Decoration Photoshoot Studio Props 12028(10x8FT),1,45.99,45.99,,,,SJOLOON,Pink,
Consumer Electronics,PC,PC,PC,B0D6W1XZVZ,"DbillionDa USB C to USB C Cable, Short Connector Charger (3ft, 60W) for iPhone 15, Galaxy S23, MacBook Pro 2020, iPad Pro, iPad Air 4, Pixel, Switch & More – Enhanced Gaming Comfort",2,22.99,45.98,,,,DbillionDa,Black,USB C to USB C Cable 180° 3FT
Consumer Electronics,PC,Tablet Accessories,Tablet Carrying Cases & Style,B08R7H6S4X,"LiuShan 360 Degree Rotating Case for TCL Tab 8 / Alcatel Joy Tab 2 - 8"" PU Stand With Cute Pattern for T-Mobile (9032Z/9038s), Blue",3,15.26,45.78,0643824642409,,6.43825E+11,LiuShan,Blue,
Consumer Electronics,Camera,Camera,Camera,B0DH1R46L6,"LICHIFIT Multi-Functional Expansion Adapter Mount for DJI OSMO Pocket 3 Camera Bracket Frame Case Protective Cage Holder with 1/4"" Screw Hole and Foldable Two-Prong Interface",3,15,45,,,,LICHIFIT,Expansion Adapter Set,Expansion Adapter
Consumer Electronics,PC,PC,PC,B0D93Y15NB,"RockMax for AirPods 2 Case Glow in The Dark, Clear AirPod Case 2nd Generation with Luminous Butterfly Stickers, Gift for Boys and Girls, Includes Black Keychain and Cleaning Kit",3,14.99,44.97,,,,RockMax,Glowing Butterfly 230YGAP2K,
Consumer Electronics,Wireless,Wireless Cases,Folding/Front-Cover Cases,B0DDTC64JM,"AntExpanse Cute Get Rich Case Bundle for iPhone 15 Pro, Includes Tempered Glass Screen Protector & Silicone Lanyard Strap, Unique Graphic Print Protective Phone Cover for Women Girl, Pink",3,14.99,44.97,0762736959402,,7.62737E+11,AntExpanse,White,
Consumer Electronics,Wireless,Wireless,Wireless,B07GPBY1P8,"Car Charger, Sicodo 3.4A 2 Pack USB Smart Port Charger Compatible with iPhone 16 15 14 13 12 11 SE X 8 7 Pro, Pro Max, Plus, Samsung Galaxy S24 S23 S22 S21 S10 Plus Note 20, LG, Pixel, iPad Pro",5,8.99,44.95,0636946396862,,6.36946E+11,Sicodo,2Pack-Blue,
Consumer Electronics,Wireless,Wireless Cases,Folding/Front-Cover Cases,B0D2HN44YB,"COFFKER for iPhone 12 Case and iPhone 12 Pro Case, [Camera Lens Protector + Screen Protector], Soft Microfiber Lining Silicone Shockproof Protective Slim Thin Phone Cover 6.1 inch, Azure Blue",3,14.96,44.88,4.83086E+12,,,COFFKER,Azure Blue,iPhone 12/iPhone 12 Pro Case
Consumer Electronics,PC,Networking,Networking Other,B0BL73SMBL,Dual Band WiFi 2.4GHz 5GHz 5.8GHz 3dBi MIMO RP-SMA Male Antenna for WiFi Router Signal Booster Repeater Wireless Network Card USB Adapter Security IP Camera Video Surveillance Monitor - 6Pack,3,14.89,44.67,,,,Woostars,,
Consumer Electronics,Electronics,Video Components,TV Mounts,B08SKV3YJM,Lavandi Aluminum Alloy Large TV Accessories Wall-Mounted Shelf Bracket WiFi Router TV Box Set-top Box Length12.99In Width8.26In,3,14.66,43.980000000000004,0797153387651,,7.97153E+11,Lavandi,Silver,Lavandi Aluminum Alloy
Consumer Electronics,PC,PC,PC,B0DT16TCPQ,"SOLAKAKA SM809 Pro Wireless MMO Gaming Mouse with 9 Side Buttons,24000 DPI,Triple Connectivity (2.4G/BT/Wired) RGB MMO Mouse for Gamer,16 Programmable Macros,Up to 350H Battery Life,White",1,43.56,43.56,,,,SOLAKAKA,White,
Consumer Electronics,Camera,Accessories,DSC Accessories,B0CR3KLHW4,"ZJRBJB 10x8ft Basketball Birthday Backdrop Basketball Party Banner Wall Hanging Decor Photo Background, Sports Theme Backdrop for Teens Boys Kids Baby Shower Newborn Party Supplies",1,42.99,42.99,,,,ZJRBJB,Orange&Black,
Consumer Electronics,Wireless,Wireless,Wireless,B0DNMM513R,"Watch Band with Charms, Compatible with Apple Watch, Soft Straps & Decorative Rings Accessories for iWatch Series (Pink Floral/Black, 42/44/45/49mm)",2,21.46,42.92,,,,GOLINK,Pink Floral/Black,
Consumer Electronics,Wireless,Wireless,Wireless,B0CT8WZJKJ,"JKD Metal Bands Compatible with Google Pixel Watch 2 Band/Pixel Watch 3 41mm for Women Men, Adjustable Stainless Steel Mesh Loop Strap Wristband Replacement for Google Pixel Watch 2/Pixel Watch, Black",5,8.53,42.65,,,,JKD,Black,
Consumer Electronics,Wireless,Wireless Accessories,Cases,B0DHRD3YNB,"V.R.HOPE Compatible with AirPods 4 Gen (2024), Rugged TPU Case Cover for AirPods 4 Case with Security Lock and Auto-Open for Apple Airpods 4th Generation Earbuds Shockproof Drop-Protection Cover",3,13.99,41.97,,,,V.R.HOPE,Black,
Consumer Electronics,PC,Tablet Accessories,Tablet Carrying Cases & Style,B0CNRMSDYZ,"FUNDIARY Travel Carrying Case for Nintendo Switch with Cute Cartoon Dog Design, Shockproof Accessories with Portable Storage Bag, Dockable Cover Skin, Screen Protector, Shoulder Strap and 2 Thumb Caps",1,40.99,40.99,,,,FUNDIARY,Cute,BB
Consumer Electronics,Wireless,Wireless Cases,Cases,B0B4G46J9K,"VANAVAGY Wallet Case Compatible for Galaxy S22 5G for Women and Men,Leather Magnetic Clasp Flip Folio Phone Cover with Credit Card Holder and Coin Pocket,Burgundy",1,39.99,39.99,,,,VANAVAGY,Burgundy,1002-24C-2500C
Consumer Electronics,Electronics,Video Components,TV Mounts,B0BRXLPJPH,"Pipishell Full Motion TV Wall Mount for 37-75 inch Flat/Curved TVs up to 100lbs, Wall Mount TV Bracket Swivel and Tilt, TV Mount Fits 8/12/16"" Wood Studs, Max VESA 600x400mm, PILF3",1,39.99,39.99,,,,Pipishell,Black,TV wall mount
Consumer Electronics,Camera,Camera,Camera,B0BS6F9XSF,"Gold Wedding Arch Backdrop Stand, 6.6FT*5FT Square Balloon and Flower Metal Aluminum Frame for Ceremony, Anniversary, Party, Baby Shower Photo Booth Decoration.",1,39.99,39.99,,,,SPRITE DISPLAY,Gold,
Consumer Electronics,Camera,Camera,Camera,B0BS6F9XSF,"Gold Wedding Arch Backdrop Stand, 6.6FT*5FT Square Balloon and Flower Metal Aluminum Frame for Ceremony, Anniversary, Party, Baby Shower Photo Booth Decoration.",1,39.99,39.99,,,,SPRITE DISPLAY,Gold,
Consumer Electronics,Wireless,Wireless,Wireless,B0DDT56W8Z,"CARLOCA Compatible with iPhone 16 Pro Max Case, Heart Broken Skull Pattern for Girl Ultra Protection Shockproof Soft Silicone TPU Non-Slip Back",1,39.99,39.99,,,,CARLOCA,Heart Broken Skull,
Consumer Electronics,Video Games,Video Games,Video Games,B0D766BLRG,"OAPRIRE Controller Holder Headset Stand 3 Tier, Adjustable Acrylic Gaming Controller Stand (Black)",1,39.99,39.99,,,,OAPRIRE,Black,018YXLJ-6 Holders-Black-240614
Consumer Electronics,Wireless,Wireless,Wireless,B0CKWVDLY8,"Yueyoer for Samsung Galaxy S23 FE 5G Case, 360° Rotatable Ring Holder Magnetic Kickstand,Rotated Ring Kickstand Military Grade Shockproof Protective Cover for Galaxy S23 FE(Purple)",1,39.99,39.99,4.58926E+12,,,Yueyoer,Purple,
Consumer Electronics,Video Games,Video Games,Video Games,B0C9QFWMK5,"RHOTALL Cute Anime Carrying Case for Nintendo Switch, Pink Portable Travel Storage Switch Set Case with Protective Cover, Screen Protector, Adjustable Shoulder Strap and 2 Thumb Caps-for kirby",1,39.99,39.99,,,,RHOTALL,pink,Case
Consumer Electronics,Wireless,Wireless,Wireless,B0DGQ3BV4Q,"3 in 1 Charging Station for iPhone 16 15 14 13 12 Series, Wireless Charger for Apple Watch，Travel Magnetic Charging Stand for AirPods (Black)",1,39.99,39.99,,,,TRIBONE,Black,
Consumer Electronics,Wireless,Wireless,Wireless,B0DGQ3BV4Q,"3 in 1 Charging Station for iPhone 16 15 14 13 12 Series, Wireless Charger for Apple Watch，Travel Magnetic Charging Stand for AirPods (Black)",1,39.99,39.99,,,,TRIBONE,Black,
Consumer Electronics,Wireless,Wireless,Wireless,B0D5CS43W4,"CASEKOO Patented 360° Spin Stand [Stand at Any Angle] for iPhone 15 Pro Max Case [Compatible with MagSafe] [Military Drop Protection] Shockproof Slim Translucent Matte Case 6.7 Inch 2023, Blue",1,39.99,39.99,,,,CASEKOO,Blue,iPhone 15 Pro Max Case
Consumer Electronics,Wireless,Wireless,Wireless,B0D5CS43W4,"CASEKOO Patented 360° Spin Stand [Stand at Any Angle] for iPhone 15 Pro Max Case [Compatible with MagSafe] [Military Drop Protection] Shockproof Slim Translucent Matte Case 6.7 Inch 2023, Blue",1,39.99,39.99,,,,CASEKOO,Blue,iPhone 15 Pro Max Case
Consumer Electronics,Wireless,Wireless,Wireless,B0D5YJ6HW9,"CASEKOO Patented 360° Spin Stand [Stand at Any Angle] for iPhone 16 Pro Case [Compatible with MagSafe] [Military Drop Protection] Shockproof Slim Matte Case 6.3 Inch 2024, Translucent White",1,39.99,39.99,,,,CASEKOO,White,iPhone 16 Pro Case
Consumer Electronics,Wireless,Wireless,Wireless,B0BFLWSDHG,C2D JOY Stretchy Loop Nylon Strap Compatible with Garmin vivofit Jr 3 Bands Watch Adjustable Elastic Sport Wristband - Black + Clip,1,39.99,39.99,,,,C2D JOY,Black + Clip,
Consumer Electronics,Camera,Handsfree,Handsfree Video Cameras,B089QRXGKH,"ADESSO CyberTrack H4 Webcam 1080P HD USB Webcam with Built-in Microphone, Black",1,39.99,39.99,0783750010726,,7.8375E+11,ADESSO,Black,CyberTrack H4
Consumer Electronics,Wireless,Wireless,Wireless,B0B3GHDMDX,"RAPTIC Shield for iPhone 14 Pro Max Case, Shockproof Protective Clear Case, Military Grade 10ft Drop Tested, Durable Aluminum Frame, Anti-Yellowing Technology Case, 6.7 inch, Black",1,39.99,39.99,6.95094E+12,,,RAPTIC,Black/Grey,SHIELD
Consumer Electronics,Wireless,Wireless,Wireless,B0BFLT25DR,C2D JOY Compatible with Garmin vivoactive 4s Thin Light Resin Strap With Stainless Steel Buckle Replacement Bands - 18mm Pink,1,39.99,39.99,,,,C2D JOY,18mm Pink,
Consumer Electronics,PC,Laptop Accessories,Other Laptop Accessories,B0BWYFZ69W,"Silicone for Airtag Holder, Zapica 4 Pack Keychain Compatible for Apple Airtag, Protective Case with Key Ring for Wallet, Luggage, Cat, Dog, Pets Collar,for Item Finder(Multi-Color)",2,19.99,39.98,,,,zapica,Black+Light Green+Puple+Light Blue,
Consumer Electronics,Electronics,Electronics,Electronics,B0DQB24413,"HERISKEER 56W 14V AC Power Charger for NOCO GB70, GB150, GB250+, GB251+, GB500, GB500+ Genius Boost Lithium Car Jump Starter, XGC4 XGC Battery Charger 8.5Ft",2,19.99,39.98,,,,HERISKEER,,Xgc4
Consumer Electronics,Camera,Camera,Camera,B0D8B8MYGM,"Btffitting Pencil Case,Personalized Pencil Pouch Cute Aesthetic College School Supplies,Large Storage High Capacity Pen Bag Holder Box Organizer Special Cases Gifts for Girls Teens - Beige+Pink,A",2,19.99,39.98,,,,Btffitting,Beige+Pink,Qbd01
Consumer Electronics,Camera,Camera,Camera,B0D8BBHWYK,"Btffitting Pencil Case,Personalized Pencil Pouch Cute Aesthetic College School Supplies,Large Storage High Capacity Pen Bag Holder Box Organizer Special Cases Gifts for Girls Teens - Beige+Pink,C",2,19.99,39.98,,,,Btffitting,Beige+Pink,Qbd01
Consumer Electronics,Camera,Camera,Camera,B0D8BD1QTG,"Btffitting Pencil Case,Personalized Pencil Pouch Cute Aesthetic College School Supplies,Large Storage High Capacity Pen Bag Holder Box Organizer Special Cases Gifts for Girls Teens - Beige+Pink,M",2,19.99,39.98,,,,Btffitting,Beige+Pink,Qbd01
Consumer Electronics,Camera,Accessories,DSC Accessories,B0DPKSRVPJ,MEHOFOND 7x5ft We are So Proud of You Backdrop Black Gold Congrats Graduation Photography Background Congrats Grad Graduation 2025 Glitter Party Decorations Banner Photo Booth Props Supplies,2,19.99,39.98,,,,MEHOFOND,Black Gold,
Consumer Electronics,Wireless,Wireless,Wireless,B0DNZNKVJS,"BPOASE for Samsung Galaxy S25 Plus Case,Galaxy S24 Plus Case with Screen Protector,[Compatible with Magsafe][Adjustable Camera Stand ] Military-Grade Shockproof Protective Magnetic Cover-Olive Green",2,19.99,39.98,,,,BPOASE,Olive Green,
Consumer Electronics,Electronics,Electronics,Electronics,B0DPMT8CX4,"25ft/7.5m Charging Cable for Ring Spotlight Cam Plus/Pro (Battery), Ring Stick Up Cam Battery/Pro and Ring Pan-Tilt Indoor Cam, Waterproof Long Flat Power Cable for Ring Camera",2,19.99,39.98,,,,Annkoifu,White,Ring power cord
Consumer Electronics,Wireless,Wireless,Wireless,B0DNZNG7HN,"BPOASE for Samsung Galaxy S25 Ultra Case with Screen Protector, [Compatible with Magsafe][Adjustable Camera Cover Stand] Military-Grade Protection Shockproof Protective Magnetic Case-Blue",2,19.99,39.98,,,,BPOASE,Blue,
Consumer Electronics,Wireless,Wireless Cases,Screen Protectors,B0CQL15LBW,"For Samsung Galaxy S24 Screen Protector, 9H Shatterproof Tempered Glass with Auto Installation Kit, Ultra HD Clarity, Scratch Resistant, Unbreakable Hybrid Glass (S24, 2 PACK)",2,19.99,39.98,0768523991006,,7.68524E+11,FLEX KLEAR GLASS,transparently,
Consumer Electronics,Wireless,Wireless Cases,Cases,B0CLGBMV5R,Cyberowl Compatible with iPhone 12 Case Clear Transparent Shockproof Bumpers Anti-Scratch Protective Phone Cases Slim Thin Cute Cover,2,19.99,39.98,0768713514664,,7.68714E+11,Cyberowl,Clear,
Consumer Electronics,Wireless,Wireless,Wireless,B0D4V1D4CT,"AMAZFCCY Floral Case for Galaxy A14 5G,Ring Stand Holder Cute Colorful Retro Oil Painting Flower Soft Thin TPU Luxury Golden Reinforced Corner Shockproof Girly Cover for Samsung Galaxy A14(Pink)",2,19.99,39.98,,,,AMAZFCCY,Pink,
Consumer Electronics,PC,Laptop Accessories,Laptop Anti-Glare/Display Filters,B08N1GMYC9,Homy Matte Screen Protector [2-Pack] 11.6 inch Widescreen Laptop. Bonus: Anti-Spy Web Camera Cover. Crystal Clear Computer Screen Size: 10.1 x 5.7 inches. Kit Compatible with Any Raised Bezel Notebook,2,19.99,39.98,,,,homy,Clear,
Consumer Electronics,Wireless,Wireless,Wireless,B0DCNKHQYP,MZELQ Compatible with iPhone 16 Pro Max Case Plating Magnetic [Support for Magsafe] Bling Glitter Love Heart Back Diamond Camera Lens Cover Crystal Matte Luxury Case for Girls Women -Pink,2,19.98,39.96,,,,MZELQ,Pink,
Consumer Electronics,Electronics,Electronics,Electronics,B0CDGZZQ1P,SNHTLS Ear Tips Ear Bud Replacement Pieces Silicone Earbud Tips (Fit in Inner Hole 4.5mm in-Ear Headphones) 18 Pairs M Size,4,9.99,39.96,0763839895338,,7.6384E+11,SNHTLS,Internal infrared black,ZD
Consumer Electronics,Electronics,Electronics,Electronics,B0CJHKX5BV,"TOKERSE Silicone Glow Case Compatible with Samsung Smart TV BN59 Series Remote Control, Shockproof Anti-Slip Silicone Remote Skin Sleeve Case Cover Glow in The Dark for Samsung TV Remote - Glow Blue",5,7.99,39.95,,,,TOKERSE,GlowBlue,
Consumer Electronics,Wireless,Wireless,Wireless,B0DPX3XPBM,"Turquiase Compatible with iPhone 16 Pro Case Built-in Invisible Stand Compatible with Mag-Safe, [Military Grade Drop Tested] Protective Matte Translucent Slim Phone Cases Pink",1,38.99,38.99,,,,Turquiase,Pink,
Consumer Electronics,Wireless,Wireless,Wireless,B0DPX4KQHB,"Turquiase Compatible with iPhone 16 Pro Case Built-in Invisible Stand Compatible with Mag-Safe, [Military Grade Drop Tested] Protective Matte Translucent Slim Phone Cases Aque Blue",1,38.99,38.99,,,,Turquiase,Aque Blue,
Consumer Electronics,Electronics,Electronics,Electronics,B0D4PNS9CD,"6 Pack,Magnetic Cable Clips & Silicon Cable Ties,[Cable Smooth Adjustable Under Desk Organizer],Cable Management,Cord Holder-Desk Stand Cable Organizer Holding,Adhesive for Home Cable Keeper",3,12.99,38.97,,,,MOZOTER,White,
Consumer Electronics,Wireless,Wireless Accessories,Cases,B0DHRPF3HH,Brujula Case for AirPods 4 Case Silicone Protective Cover [Active Noise Cancellation] Compatible with AirPods 4th Generation 2024 (Lake Green),3,12.99,38.97,,,,Brujula,Lake Green,
Consumer Electronics,PC,PC,PC,B0DM1T3SCY,"Brujula Case for AirPods 4 Case Silicone Protective Cover Compatible with AirPods 4th Generation 2024 (Avocado, AirPods 4 Case with Active Noise Cancellation)",3,12.99,38.97,,,,Brujula,Avocado,
Consumer Electronics,Wireless,Wireless Cases,Cases,B0DNYMF138,"THMEIRA Compatible with Samsung Galaxy Note20 Ultra Magnetic Case with Ring Kickstand [Compatible with MagSafe] Military Grade Heavy Duty Case for Samsung Note 20 Ultra (Not Fit Note22), Green",3,12.99,38.97,0789616198119,,7.89616E+11,THMEIRA,Green,Galaxy Note 20 Ultra Case
Consumer Electronics,Camera,Security,Security & Surveillance,B0DRD4XKVC,"Outlet Wall Mount for Blink Sync Module XR | No Screws, Space-Saving Sync Module Bracket Holder | Hide Messy Wires & Relocate Easily Sync Module Mount | Includes Short USB-C Cable (White)",3,12.99,38.97,,,,BAOKZZOM,White,
Consumer Electronics,PC,Networking,Cables and Cable Adapters,B07YMYQ21Z,EVanlak 3rd Generrtion Hdmi Edid Emulator Passthrough Dongle Eliminated Emulator Adapter Work with Mac Thunderbolt to HDMI Switches/Extender/AV Receiver/Video Splitters -1280x800@60Hz-2pack,1,38.51,38.51,0752498099676,,7.52498E+11,EVanlak,E800P-2PCS,
Consumer Electronics,Wireless,Wireless Cases,Cases,B0DCVKPW5Z,"Fsoole for iPhone 16 Pro Max Case [Compatible with MagSafe] Cute Butterfly Love Heart Pattern Magnetic Case with Screen Protector, Translucent Matte Slim Protective Cover for Women Girls, Hot Pink",2,18.99,37.98,,,,Fsoole,Hot Pink,iPhone 16 Pro Max
Consumer Electronics,Camera,Camera,Camera,B0DRFZQDGH,First Holy Communion Backdrop 7x5FT Blue Flower God Bless Baptism Party Decoration Background for Boy Newborn Baby Shower Christening Ceremony Table Decor Photo Booth Props,2,18.99,37.98,,,,TENCOW,Blue,
Consumer Electronics,PC,PC,PC,B0CQYKX56N,"Eightwood SMA Male to SMA Bulkhead Female ALSR240 20ft Cable Low Loss for 3G 4G Antenna, LTE Router, GPS, ADS-B Receiver, Ham Radio",2,18.99,37.98,,,,Eightwood,sma male to female,
Consumer Electronics,Wireless,Wireless,Wireless,B0DBLQXLSN,"JKD One Click Bands for Samsung Galaxy Watch 6 7 5 4 Band 40mm 44mm, Galaxy Watch 5 Pro 45mm/Galaxy Watch 6 4 Classic Band 47mm 42mm, No Gap Soft Stainless Steel Mesh Wristband Women Men, Starlight",4,9.48,37.92,,,,JKD,Starlight,
Consumer Electronics,Wireless,Wireless,Wireless,B0DKFJL51G,"HAYONLIY TPU Rugged Sport Band Compatible for Apple Watch 46mm 49mm 45mm 44mm 42mm, No Gap Breathable Adjustable Strap for iwatch Series 10, Ultra/Ultra 2, SE, 9 8 7 6 5 4 3 2 1 Men",4,9.48,37.92,,,,HAYONLIY,Black,
